code,plain_name,source
J7614,"Levalbuterol, inhalation solution, fda-approved final product, non-compounded,",cms_hcpcs_l2
J7615,"Levalbuterol, inhalation solution, compounded product, administered through",cms_hcpcs_l2
J7620,"Albuterol, up to 2.5 mg and ipratropium bromide, up to 0.5 mg, fda-approved",cms_hcpcs_l2
J7622,"Beclomethasone, inhalation solution, compounded product, administered through",cms_hcpcs_l2
J7624,"Betamethasone, inhalation solution, compounded product, administered through",cms_hcpcs_l2
J7626,"Budesonide, inhalation solution, fda-approved final product, non-compounded,",cms_hcpcs_l2
J7627,"Budesonide, inhalation solution, compounded product, administered through dme,",cms_hcpcs_l2
J7628,"Bitolterol mesylate, inhalation solution, compounded product, administered",cms_hcpcs_l2
J7629,"Bitolterol mesylate, inhalation solution, compounded product, administered",cms_hcpcs_l2
J7631,"Cromolyn sodium, inhalation solution, fda-approved final product,",cms_hcpcs_l2
J7632,"Cromolyn sodium, inhalation solution, compounded product, administered through",cms_hcpcs_l2
J7633,"Budesonide, inhalation solution, fda-approved final product, non-compounded,",cms_hcpcs_l2
J7634,"Budesonide, inhalation solution, compounded product, administered through dme,",cms_hcpcs_l2
J7635,"Atropine, inhalation solution, compounded product, administered through dme,",cms_hcpcs_l2
J7636,"Atropine, inhalation solution, compounded product, administered through dme,",cms_hcpcs_l2
J7637,"Dexamethasone, inhalation solution, compounded product, administered through",cms_hcpcs_l2
J7638,"Dexamethasone, inhalation solution, compounded product, administered through",cms_hcpcs_l2
J7639,"Dornase alfa, inhalation solution, fda-approved final product, non-compounded,",cms_hcpcs_l2
J7640,"Formoterol, inhalation solution, compounded product, administered through dme,",cms_hcpcs_l2
J7641,"Flunisolide, inhalation solution, compounded product, administered through dme,",cms_hcpcs_l2
J7642,"Glycopyrrolate, inhalation solution, compounded product, administered through",cms_hcpcs_l2
J7643,"Glycopyrrolate, inhalation solution, compounded product, administered through",cms_hcpcs_l2
J7644,"Ipratropium bromide, inhalation solution, fda-approved final product,",cms_hcpcs_l2
J7645,"Ipratropium bromide, inhalation solution, compounded product, administered",cms_hcpcs_l2
J7647,"Isoetharine hcl, inhalation solution, compounded product, administered through",cms_hcpcs_l2
J7648,"Isoetharine hcl, inhalation solution, fda-approved final product,",cms_hcpcs_l2
J7649,"Isoetharine hcl, inhalation solution, fda-approved final product,",cms_hcpcs_l2
J7650,"Isoetharine hcl, inhalation solution, compounded product, administered through",cms_hcpcs_l2
J7657,"Isoproterenol hcl, inhalation solution, compounded product, administered",cms_hcpcs_l2
J7658,"Isoproterenol hcl, inhalation solution, fda-approved final product,",cms_hcpcs_l2
J7659,"Isoproterenol hcl, inhalation solution, fda-approved final product,",cms_hcpcs_l2
J7660,"Isoproterenol hcl, inhalation solution, compounded product, administered",cms_hcpcs_l2
J7665,"Mannitol, administered through an inhaler, 5 mg",cms_hcpcs_l2
J7667,"Metaproterenol sulfate, inhalation solution, compounded product, concentrated",cms_hcpcs_l2
J7668,"Metaproterenol sulfate, inhalation solution, fda-approved final product,",cms_hcpcs_l2
J7669,"Metaproterenol sulfate, inhalation solution, fda-approved final product,",cms_hcpcs_l2
J7670,"Metaproterenol sulfate, inhalation solution, compounded product, administered",cms_hcpcs_l2
J7674,"Methacholine chloride administered as inhalation solution through a nebulizer,",cms_hcpcs_l2
J7676,"Pentamidine isethionate, inhalation solution, compounded product, administered",cms_hcpcs_l2
J7677,"Revefenacin inhalation solution, fda-approved final product, non-compounded,",cms_hcpcs_l2
J7680,"Terbutaline sulfate, inhalation solution, compounded product, administered",cms_hcpcs_l2
J7681,"Terbutaline sulfate, inhalation solution, compounded product, administered",cms_hcpcs_l2
J7682,"Tobramycin, inhalation solution, fda-approved final product, non-compounded,",cms_hcpcs_l2
J7683,"Triamcinolone, inhalation solution, compounded product, administered through",cms_hcpcs_l2
J7684,"Triamcinolone, inhalation solution, compounded product, administered through",cms_hcpcs_l2
J7685,"Tobramycin, inhalation solution, compounded product, administered through dme,",cms_hcpcs_l2
J7686,"Treprostinil, inhalation solution, fda-approved final product, non-compounded,",cms_hcpcs_l2
J7699,"Noc drugs, inhalation solution administered through dme",cms_hcpcs_l2
J7799,"Noc drugs, other than inhalation drugs, administered through dme",cms_hcpcs_l2
J7999,"Compounded drug, not otherwise classified",cms_hcpcs_l2
J8498,"Antiemetic drug, rectal/suppository, not otherwise specified",cms_hcpcs_l2
J8499,"Prescription drug, oral, non chemotherapeutic, nos",cms_hcpcs_l2
J8501,"Aprepitant, oral, 5 mg",cms_hcpcs_l2
J8510,"Busulfan; oral, 2 mg",cms_hcpcs_l2
J8515,"Cabergoline, oral, 0.25 mg",cms_hcpcs_l2
J8520,"Capecitabine, oral, 150 mg",cms_hcpcs_l2
J8521,"Capecitabine, oral, 500 mg",cms_hcpcs_l2
J8522,"Capecitabine, oral, 50 mg",cms_hcpcs_l2
J8530,"Cyclophosphamide; oral, 25 mg",cms_hcpcs_l2
J8540,"Dexamethasone, oral, 0.25 mg",cms_hcpcs_l2
J8541,"Dexamethasone (hemady), oral, 0.25 mg",cms_hcpcs_l2
J8560,"Etoposide; oral, 50 mg",cms_hcpcs_l2
J8562,"Fludarabine phosphate, oral, 10 mg",cms_hcpcs_l2
J8565,"Gefitinib, oral, 250 mg",cms_hcpcs_l2
J8597,"Antiemetic drug, oral, not otherwise specified",cms_hcpcs_l2
J8600,"Melphalan; oral, 2 mg",cms_hcpcs_l2
J8610,"Methotrexate; oral, 2.5 mg",cms_hcpcs_l2
J8611,"Methotrexate (jylamvo), oral, 2.5 mg",cms_hcpcs_l2
J8612,"Methotrexate (xatmep), oral, 2.5 mg",cms_hcpcs_l2
J8650,"Nabilone, oral, 1 mg",cms_hcpcs_l2
J8655,"Netupitant 300 mg and palonosetron 0.5 mg, oral",cms_hcpcs_l2
J8670,"Rolapitant, oral, 1 mg",cms_hcpcs_l2
J8700,"Temozolomide, oral, 5 mg",cms_hcpcs_l2
J8705,"Topotecan, oral, 0.25 mg",cms_hcpcs_l2
J8999,"Prescription drug, oral, chemotherapeutic, nos",cms_hcpcs_l2
J9000,"Injection, doxorubicin hydrochloride, 10 mg",cms_hcpcs_l2
J9010,"Injection, alemtuzumab, 10 mg",cms_hcpcs_l2
J9015,"Injection, aldesleukin, per single use vial",cms_hcpcs_l2
J9017,"Injection, arsenic trioxide, 1 mg",cms_hcpcs_l2
J9019,"Injection, asparaginase (erwinaze), 1,000 iu",cms_hcpcs_l2
J9020,"Injection, asparaginase, not otherwise specified, 10,000 units",cms_hcpcs_l2
J9021,"Injection, asparaginase, recombinant, (rylaze), 0.1 mg",cms_hcpcs_l2
J9022,"Injection, atezolizumab, 10 mg",cms_hcpcs_l2
J9023,"Injection, avelumab, 10 mg",cms_hcpcs_l2
J9024,"Injection, atezolizumab, 5 mg and hyaluronidase-tqjs",cms_hcpcs_l2
J9025,"Injection, azacitidine, 1 mg",cms_hcpcs_l2
J9026,"Injection, tarlatamab-dlle, 1 mg",cms_hcpcs_l2
J9027,"Injection, clofarabine, 1 mg",cms_hcpcs_l2
J9028,"Injection, nogapendekin alfa inbakicept-pmln, for intravesical use, 1 microgram",cms_hcpcs_l2
J9029,"Intravesical instillation, nadofaragene firadenovec-vncg, per therapeutic dose",cms_hcpcs_l2
J9030,"Bcg live intravesical instillation, 1 mg",cms_hcpcs_l2
J9031,Bcg (intravesical) per instillation,cms_hcpcs_l2
J9032,"Injection, belinostat, 10 mg",cms_hcpcs_l2
J9033,"Injection, bendamustine hydrochloride, 1 mg",cms_hcpcs_l2
J9034,"Injection, bendamustine hcl (bendeka), 1 mg",cms_hcpcs_l2
J9035,"Injection, bevacizumab, 10 mg",cms_hcpcs_l2
J9036,"Injection, bendamustine hydrochloride, (belrapzo/bendamustine), 1 mg",cms_hcpcs_l2
J9037,"Injection, belantamab mafodotin-blmf, 0.5 mg",cms_hcpcs_l2
J9038,"Injection, axatilimab-csfr, 0.1 mg",cms_hcpcs_l2
J9039,"Injection, blinatumomab, 1 microgram",cms_hcpcs_l2
J9040,"Injection, bleomycin sulfate, 15 units",cms_hcpcs_l2
J9041,"Injection, bortezomib, 0.1 mg",cms_hcpcs_l2
J9042,"Injection, brentuximab vedotin, 1 mg",cms_hcpcs_l2
J9043,"Injection, cabazitaxel, 1 mg",cms_hcpcs_l2
J9044,"Injection, bortezomib, not otherwise specified, 0.1 mg",cms_hcpcs_l2
J9045,"Injection, carboplatin, 50 mg",cms_hcpcs_l2
J9046,"Injection, bortezomib (dr. reddy's), not therapeutically equivalent to j9041,",cms_hcpcs_l2
J9047,"Injection, carfilzomib, 1 mg",cms_hcpcs_l2
J9048,"Injection, bortezomib (fresenius kabi), not therapeutically equivalent to",cms_hcpcs_l2
J9049,"Injection, bortezomib (hospira), not therapeutically equivalent to j9041, 0.1 mg",cms_hcpcs_l2
J9050,"Injection, carmustine, 100 mg",cms_hcpcs_l2
J9051,"Injection, bortezomib (maia), not therapeutically equivalent to j9041, 0.1 mg",cms_hcpcs_l2
J9052,"Injection, carmustine (accord), not therapeutically equivalent to j9050, 100 mg",cms_hcpcs_l2
J9054,"Injection, bortezomib (boruzu), 0.1 mg",cms_hcpcs_l2
J9055,"Injection, cetuximab, 10 mg",cms_hcpcs_l2
J9056,"Injection, bendamustine hydrochloride (vivimusta), 1 mg",cms_hcpcs_l2
J9057,"Injection, copanlisib, 1 mg",cms_hcpcs_l2
J9058,"Injection, bendamustine hydrochloride (apotex), 1 mg",cms_hcpcs_l2
J9059,"Injection, bendamustine hydrochloride (baxter), 1 mg",cms_hcpcs_l2
J9060,"Injection, cisplatin, powder or solution, 10 mg",cms_hcpcs_l2
J9061,"Injection, amivantamab-vmjw, 2 mg",cms_hcpcs_l2
J9063,"Injection, mirvetuximab soravtansine-gynx, 1 mg",cms_hcpcs_l2
J9064,"Injection, cabazitaxel (sandoz), not therapeutically equivalent to j9043, 1 mg",cms_hcpcs_l2
J9065,"Injection, cladribine, per 1 mg",cms_hcpcs_l2
J9070,"Cyclophosphamide, 100 mg",cms_hcpcs_l2
J9071,"Injection, cyclophosphamide (auromedics), 5 mg",cms_hcpcs_l2
J9072,"Injection, cyclophosphamide (avyxa), 5 mg",cms_hcpcs_l2
J9073,"Injection, cyclophosphamide (dr. reddy's), 5 mg",cms_hcpcs_l2
J9074,"Injection, cyclophosphamide (sandoz), 5 mg",cms_hcpcs_l2
J9075,"Injection, cyclophosphamide, not otherwise specified, 5 mg",cms_hcpcs_l2
J9076,"Injection, cyclophosphamide (baxter), 5 mg",cms_hcpcs_l2
J9098,"Injection, cytarabine liposome, 10 mg",cms_hcpcs_l2
J9100,"Injection, cytarabine, 100 mg",cms_hcpcs_l2
J9118,"Injection, calaspargase pegol-mknl, 10 units",cms_hcpcs_l2
J9119,"Injection, cemiplimab-rwlc, 1 mg",cms_hcpcs_l2
J9120,"Injection, dactinomycin, 0.5 mg",cms_hcpcs_l2
J9130,"Dacarbazine, 100 mg",cms_hcpcs_l2
J9144,"Injection, daratumumab, 10 mg and hyaluronidase-fihj",cms_hcpcs_l2
J9145,"Injection, daratumumab, 10 mg",cms_hcpcs_l2
J9150,"Injection, daunorubicin, 10 mg",cms_hcpcs_l2
J9151,"Injection, daunorubicin citrate, liposomal formulation, 10 mg",cms_hcpcs_l2
J9153,"Injection, liposomal, 1 mg daunorubicin and 2.27 mg cytarabine",cms_hcpcs_l2
J9155,"Injection, degarelix, 1 mg",cms_hcpcs_l2
J9160,"Injection, denileukin diftitox, 300 micrograms",cms_hcpcs_l2
J9161,"Injection, denileukin diftitox-cxdl, 1 mcg",cms_hcpcs_l2
J9165,"Injection, diethylstilbestrol diphosphate, 250 mg",cms_hcpcs_l2
J9171,"Injection, docetaxel, 1 mg",cms_hcpcs_l2
J9172,"Injection, docetaxel (docivyx), 1 mg",cms_hcpcs_l2
J9173,"Injection, durvalumab, 10 mg",cms_hcpcs_l2
J9174,"Injection, docetaxel (beizray), 1 mg",cms_hcpcs_l2
J9175,"Injection, elliotts' b solution, 1 ml",cms_hcpcs_l2
J9176,"Injection, elotuzumab, 1 mg",cms_hcpcs_l2
J9177,"Injection, enfortumab vedotin-ejfv, 0.25 mg",cms_hcpcs_l2
J9178,"Injection, epirubicin hcl, 2 mg",cms_hcpcs_l2
J9179,"Injection, eribulin mesylate, 0.1 mg",cms_hcpcs_l2
J9181,"Injection, etoposide, 10 mg",cms_hcpcs_l2
J9185,"Injection, fludarabine phosphate, 50 mg",cms_hcpcs_l2
J9190,"Injection, fluorouracil, 500 mg",cms_hcpcs_l2
J9196,"Injection, gemcitabine hydrochloride (accord), not therapeutically equivalent",cms_hcpcs_l2
J9198,"Injection, gemcitabine hydrochloride, (infugem), 100 mg",cms_hcpcs_l2
J9199,"Injection, gemcitabine hydrochloride (infugem), 200 mg",cms_hcpcs_l2
J9200,"Injection, floxuridine, 500 mg",cms_hcpcs_l2
J9201,"Injection, gemcitabine hydrochloride, not otherwise specified, 200 mg",cms_hcpcs_l2
J9202,"Goserelin acetate implant, per 3.6 mg",cms_hcpcs_l2
J9203,"Injection, gemtuzumab ozogamicin, 0.1 mg",cms_hcpcs_l2
J9204,"Injection, mogamulizumab-kpkc, 1 mg",cms_hcpcs_l2
J9205,"Injection, irinotecan liposome, 1 mg",cms_hcpcs_l2
J9206,"Injection, irinotecan, 20 mg",cms_hcpcs_l2
J9207,"Injection, ixabepilone, 1 mg",cms_hcpcs_l2
J9208,"Injection, ifosfamide, 1 gram",cms_hcpcs_l2
J9209,"Injection, mesna, 200 mg",cms_hcpcs_l2
J9210,"Injection, emapalumab-lzsg, 1 mg",cms_hcpcs_l2
J9211,"Injection, idarubicin hydrochloride, 5 mg",cms_hcpcs_l2
J9212,"Injection, interferon alfacon-1, recombinant, 1 microgram",cms_hcpcs_l2
J9213,"Injection, interferon, alfa-2a, recombinant, 3 million units",cms_hcpcs_l2
J9214,"Injection, interferon, alfa-2b, recombinant, 1 million units",cms_hcpcs_l2
J9215,"Injection, interferon, alfa-n3, (human leukocyte derived), 250,000 iu",cms_hcpcs_l2
J9216,"Injection, interferon, gamma 1-b, 3 million units",cms_hcpcs_l2
J9217,"Leuprolide acetate (for depot suspension), 7.5 mg",cms_hcpcs_l2
J9218,"Leuprolide acetate, per 1 mg",cms_hcpcs_l2
J9219,"Leuprolide acetate implant, 65 mg",cms_hcpcs_l2
J9220,"Injection, indigotindisulfonate sodium, 1 mg",cms_hcpcs_l2
J9223,"Injection, lurbinectedin, 0.1 mg",cms_hcpcs_l2
J9225,"Histrelin implant (vantas), 50 mg",cms_hcpcs_l2
J9226,"Histrelin implant (supprelin la), 50 mg",cms_hcpcs_l2
J9227,"Injection, isatuximab-irfc, 10 mg",cms_hcpcs_l2
J9228,"Injection, ipilimumab, 1 mg",cms_hcpcs_l2
J9229,"Injection, inotuzumab ozogamicin, 0.1 mg",cms_hcpcs_l2
J9230,"Injection, mechlorethamine hydrochloride, (nitrogen mustard), 10 mg",cms_hcpcs_l2
J9245,"Injection, melphalan hydrochloride, not otherwise specified, 50 mg",cms_hcpcs_l2
J9246,"Injection, melphalan (evomela), 1 mg",cms_hcpcs_l2
J9247,"Injection, melphalan flufenamide, 1mg",cms_hcpcs_l2
J9248,"Injection, melphalan (hepzato), 1 mg",cms_hcpcs_l2
J9249,"Injection, melphalan (apotex), 1 mg",cms_hcpcs_l2
J9250,"Methotrexate sodium, 5 mg",cms_hcpcs_l2
J9255,"Injection, methotrexate (accord), not therapeutically equivalent to j9260, 50 mg",cms_hcpcs_l2
J9258,"Injection, paclitaxel protein-bound particles (teva), not therapeutically",cms_hcpcs_l2
J9259,"Injection, paclitaxel protein-bound particles (american regent), not",cms_hcpcs_l2
J9260,"Injection, methotrexate sodium, 50 mg",cms_hcpcs_l2
J9261,"Injection, nelarabine, 50 mg",cms_hcpcs_l2
J9262,"Injection, omacetaxine mepesuccinate, 0.01 mg",cms_hcpcs_l2
J9263,"Injection, oxaliplatin, 0.5 mg",cms_hcpcs_l2
J9264,"Injection, paclitaxel protein-bound particles, 1 mg",cms_hcpcs_l2
J9265,"Injection, paclitaxel, 30 mg",cms_hcpcs_l2
J9266,"Injection, pegaspargase, per single dose vial",cms_hcpcs_l2
J9267,"Injection, paclitaxel, 1 mg",cms_hcpcs_l2
J9268,"Injection, pentostatin, 10 mg",cms_hcpcs_l2
J9269,"Injection, tagraxofusp-erzs, 10 micrograms",cms_hcpcs_l2
J9270,"Injection, plicamycin, 2.5 mg",cms_hcpcs_l2
J9271,"Injection, pembrolizumab, 1 mg",cms_hcpcs_l2
J9272,"Injection, dostarlimab-gxly, 10 mg",cms_hcpcs_l2
J9273,"Injection, tisotumab vedotin-tftv, 1 mg",cms_hcpcs_l2
J9274,"Injection, tebentafusp-tebn, 1 microgram",cms_hcpcs_l2
J9275,"Injection, cosibelimab-ipdl, 2 mg",cms_hcpcs_l2
J9276,"Injection, zanidatamab-hrii, 2 mg",cms_hcpcs_l2
J9280,"Injection, mitomycin, 5 mg",cms_hcpcs_l2
J9281,"Mitomycin pyelocalyceal instillation, 1 mg",cms_hcpcs_l2
J9285,"Injection, olaratumab, 10 mg",cms_hcpcs_l2
J9286,"Injection, glofitamab-gxbm, 2.5 mg",cms_hcpcs_l2
J9289,"Injection, nivolumab, 2 mg and hyaluronidase-nvhy",cms_hcpcs_l2
J9292,"Injection, pemetrexed dipotassium, 10 mg",cms_hcpcs_l2
J9293,"Injection, mitoxantrone hydrochloride, per 5 mg",cms_hcpcs_l2
J9294,"Injection, pemetrexed (hospira), not therapeutically equivalent to j9305, 10 mg",cms_hcpcs_l2
J9295,"Injection, necitumumab, 1 mg",cms_hcpcs_l2
J9296,"Injection, pemetrexed (accord), not therapeutically equivalent to j9305, 10 mg",cms_hcpcs_l2
J9297,"Injection, pemetrexed (sandoz), not therapeutically equivalent to j9305, 10 mg",cms_hcpcs_l2
J9298,"Injection, nivolumab and relatlimab-rmbw, 3 mg/1 mg",cms_hcpcs_l2
J9299,"Injection, nivolumab, 1 mg",cms_hcpcs_l2
J9300,"Injection, gemtuzumab ozogamicin, 5 mg",cms_hcpcs_l2
J9301,"Injection, obinutuzumab, 10 mg",cms_hcpcs_l2
J9302,"Injection, ofatumumab, 10 mg",cms_hcpcs_l2
J9303,"Injection, panitumumab, 10 mg",cms_hcpcs_l2
J9304,"Injection, pemetrexed (pemfexy), 10 mg",cms_hcpcs_l2
J9305,"Injection, pemetrexed, not otherwise specified, 10 mg",cms_hcpcs_l2
J9306,"Injection, pertuzumab, 1 mg",cms_hcpcs_l2
J9307,"Injection, pralatrexate, 1 mg",cms_hcpcs_l2
J9308,"Injection, ramucirumab, 5 mg",cms_hcpcs_l2
J9309,"Injection, polatuzumab vedotin-piiq, 1 mg",cms_hcpcs_l2
J9310,"Injection, rituximab, 100 mg",cms_hcpcs_l2
J9311,"Injection, rituximab 10 mg and hyaluronidase",cms_hcpcs_l2
J9312,"Injection, rituximab, 10 mg",cms_hcpcs_l2
J9313,"Injection, moxetumomab pasudotox-tdfk, 0.01 mg",cms_hcpcs_l2
J9314,"Injection, pemetrexed (teva), not therapeutically equivalent to j9305, 10 mg",cms_hcpcs_l2
J9315,"Injection, romidepsin, 1 mg",cms_hcpcs_l2
J9316,"Injection, pertuzumab, trastuzumab, and hyaluronidase-zzxf, per 10 mg",cms_hcpcs_l2
J9317,"Injection, sacituzumab govitecan-hziy, 2.5 mg",cms_hcpcs_l2
J9318,"Injection, romidepsin, non-lyophilized, 0.1 mg",cms_hcpcs_l2
J9319,"Injection, romidepsin, lyophilized, 0.1 mg",cms_hcpcs_l2
J9320,"Injection, streptozocin, 1 gram",cms_hcpcs_l2
J9321,"Injection, epcoritamab-bysp, 0.16 mg",cms_hcpcs_l2
J9322,"Injection, pemetrexed (bluepoint), not therapeutically equivalent to j9305, 10",cms_hcpcs_l2
J9323,"Injection, pemetrexed ditromethamine, 10 mg",cms_hcpcs_l2
J9324,"Injection, pemetrexed (pemrydi rtu), 10 mg",cms_hcpcs_l2
J9325,"Injection, talimogene laherparepvec, per 1 million plaque forming units",cms_hcpcs_l2
J9328,"Injection, temozolomide, 1 mg",cms_hcpcs_l2
J9329,"Injection, tislelizumab-jsgr, 1mg",cms_hcpcs_l2
J9330,"Injection, temsirolimus, 1 mg",cms_hcpcs_l2
J9331,"Injection, sirolimus protein-bound particles, 1 mg",cms_hcpcs_l2
J9332,"Injection, efgartigimod alfa-fcab, 2mg",cms_hcpcs_l2
J9333,"Injection, rozanolixizumab-noli, 1 mg",cms_hcpcs_l2
J9334,"Injection, efgartigimod alfa, 2 mg and hyaluronidase-qvfc",cms_hcpcs_l2
J9340,"Injection, thiotepa, 15 mg",cms_hcpcs_l2
J9341,"Injection, thiotepa (tepylute), 1 mg",cms_hcpcs_l2
J9342,"Injection, thiotepa, not otherwise specified, 1 mg",cms_hcpcs_l2
J9345,"Injection, retifanlimab-dlwr, 1 mg",cms_hcpcs_l2
J9347,"Injection, tremelimumab-actl, 1 mg",cms_hcpcs_l2
J9348,"Injection, naxitamab-gqgk, 1 mg",cms_hcpcs_l2
J9349,"Injection, tafasitamab-cxix, 2 mg",cms_hcpcs_l2
J9350,"Injection, mosunetuzumab-axgb, 1 mg",cms_hcpcs_l2
J9351,"Injection, topotecan, 0.1 mg",cms_hcpcs_l2
J9352,"Injection, trabectedin, 0.1 mg",cms_hcpcs_l2
J9353,"Injection, margetuximab-cmkb, 5 mg",cms_hcpcs_l2
J9354,"Injection, ado-trastuzumab emtansine, 1 mg",cms_hcpcs_l2
J9355,"Injection, trastuzumab, excludes biosimilar, 10 mg",cms_hcpcs_l2
J9356,"Injection, trastuzumab, 10 mg and hyaluronidase-oysk",cms_hcpcs_l2
J9357,"Injection, valrubicin, intravesical, 200 mg",cms_hcpcs_l2
J9358,"Injection, fam-trastuzumab deruxtecan-nxki, 1 mg",cms_hcpcs_l2
J9359,"Injection, loncastuximab tesirine-lpyl, 0.075 mg",cms_hcpcs_l2
J9360,"Injection, vinblastine sulfate, 1 mg",cms_hcpcs_l2
J9361,"Injection, efbemalenograstim alfa-vuxw, 0.5 mg",cms_hcpcs_l2
J9370,"Vincristine sulfate, 1 mg",cms_hcpcs_l2
J9371,"Injection, vincristine sulfate liposome, 1 mg",cms_hcpcs_l2
J9376,"Injection, pozelimab-bbfg, 1 mg",cms_hcpcs_l2
J9380,"Injection, teclistamab-cqyv, 0.5 mg",cms_hcpcs_l2
J9381,"Injection, teplizumab-mzwv, 5 mcg",cms_hcpcs_l2
J9382,"Injection, zenocutuzumab-zbco, 1 mg",cms_hcpcs_l2
J9390,"Injection, vinorelbine tartrate, 10 mg",cms_hcpcs_l2
J9393,"Injection, fulvestrant (teva), not therapeutically equivalent to j9395, 25 mg",cms_hcpcs_l2
J9394,"Injection, fulvestrant (fresenius kabi) not therapeutically equivalent to",cms_hcpcs_l2
J9395,"Injection, fulvestrant, 25 mg",cms_hcpcs_l2
J9400,"Injection, ziv-aflibercept, 1 mg",cms_hcpcs_l2
J9600,"Injection, porfimer sodium, 75 mg",cms_hcpcs_l2
J9999,"Not otherwise classified, antineoplastic drugs",cms_hcpcs_l2
K0001,Standard wheelchair,cms_hcpcs_l2
K0002,Standard hemi (low seat) wheelchair,cms_hcpcs_l2
K0003,Lightweight wheelchair,cms_hcpcs_l2
K0004,"High strength, lightweight wheelchair",cms_hcpcs_l2
K0005,Ultralightweight wheelchair,cms_hcpcs_l2
K0006,Heavy duty wheelchair,cms_hcpcs_l2
K0007,Extra heavy duty wheelchair,cms_hcpcs_l2
K0008,Custom manual wheelchair/base,cms_hcpcs_l2
K0009,Other manual wheelchair/base,cms_hcpcs_l2
K0010,Standard - weight frame motorized/power wheelchair,cms_hcpcs_l2
K0011,Standard - weight frame motorized/power wheelchair with programmable control,cms_hcpcs_l2
K0012,Lightweight portable motorized/power wheelchair,cms_hcpcs_l2
